concept_id,concept_code,concept_name,vocabulary_id,cluster,category
4080566,277833004,Anxiety about fainting,SNOMED,Anxiety Symptoms,Standalone Symptoms
4023197,225636006,Anxiety about forced dependence,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174271,277828003,Anxiety about going crazy,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174146,277821009,Anxiety about having a fit,SNOMED,Anxiety Symptoms,Standalone Symptoms
4080567,277834005,Anxiety about having a heart attack,SNOMED,Anxiety Symptoms,Standalone Symptoms
44792167,323341000000102,Anxiety about lethargy,SNOMED,Anxiety Symptoms,Standalone Symptoms
4082663,277818007,Anxiety about losing control of bowels,SNOMED,Anxiety Symptoms,Standalone Symptoms
4082665,277829006,Anxiety about losing emotional control,SNOMED,Anxiety Symptoms,Standalone Symptoms
4025953,225637002,Anxiety about loss of control,SNOMED,Anxiety Symptoms,Standalone Symptoms
4328276,431432003,Anxiety about loss of memory,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021793,225643000,Anxiety about making mistakes,SNOMED,Anxiety Symptoms,Standalone Symptoms
44792168,323351000000104,Anxiety about mood,SNOMED,Anxiety Symptoms,Standalone Symptoms
4025954,225642005,Anxiety about not coping with parenthood,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021790,225638007,Anxiety about resuming sexual relations,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174274,277839000,Anxiety about saying the wrong thing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174149,277825000,Anxiety about shaking,SNOMED,Anxiety Symptoms,Standalone Symptoms
4082664,277823007,Anxiety about swallowing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4080138,277826004,Anxiety about sweating,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021501,225635005,Anxiety about treatment,SNOMED,Anxiety Symptoms,Standalone Symptoms
4080563,277820005,Anxiety about vomiting in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174145,277819004,Anxiety about wetting self,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012102,102916005,Arachnophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4081887,24109003,Bromhidrosiphobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4185245,54746005,Erotophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4338033,231508009,Examination fear,SNOMED,Anxiety Symptoms,Standalone Symptoms
4029621,1402001,Fear,SNOMED,Anxiety Symptoms,Standalone Symptoms
37018227,714667008,Fear about medication side effects,SNOMED,Anxiety Symptoms,Standalone Symptoms
4120383,286568007,Fear associated with healthcare,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085063,247855001,Fear associated with illness and body function,SNOMED,Anxiety Symptoms,Standalone Symptoms
45773542,704423008,Fear of abandonment,SNOMED,Anxiety Symptoms,Standalone Symptoms
4308490,423170008,Fear of abuse,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092242,247833009,Fear of activities in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085064,247856000,Fear of anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084712,247848003,Fear of animals,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084705,247826009,Fear of appearing ridiculous,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085682,247858004,Fear of awareness under general anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085057,247824007,Fear of becoming fat,SNOMED,Anxiety Symptoms,Standalone Symptoms
45767112,704424002,Fear of being a burden to others,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085061,247839008,Fear of being in a small group,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092245,247843007,Fear of being laughed at,SNOMED,Anxiety Symptoms,Standalone Symptoms
4023196,225629005,Fear of being left alone,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021787,225628002,Fear of being left alone during period of dependence,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085676,247844001,Fear of being watched,SNOMED,Anxiety Symptoms,Standalone Symptoms
4112115,286545003,Fear of birds,SNOMED,Anxiety Symptoms,Standalone Symptoms
4009714,102917001,Fear of blood,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110258,724451007,Fear of breast cancer,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110256,724449008,Fear of breast disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
43020470,288241000119105,Fear of bridges,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716890,723115003,Fear of cancer of endocrine system,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716869,723093008,Fear of cancer of respiratory system,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716864,723087000,Fear of cardiovascular disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084701,247813005,Fear of choking,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085668,247816002,Fear of collapsing,SNOMED,Anxiety Symptoms,Standalone Symptoms
45767590,705047004,Fear of contagion,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084717,247866008,Fear of contracting disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4009716,102920009,Fear of contracting HIV infection,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092250,247869001,Fear of contracting radiation sickness,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085184,247868009,Fear of contracting venereal disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085059,247831006,Fear of crossing streets,SNOMED,Anxiety Symptoms,Standalone Symptoms
4098317,191728008,Fear of crowds,SNOMED,Anxiety Symptoms,Standalone Symptoms
44783319,699391000,Fear of deafness,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012100,102912007,Fear of death,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021788,225630000,Fear of dentist,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021786,225627007,Fear of disconnection from ventilator,SNOMED,Anxiety Symptoms,Standalone Symptoms
4231651,439576009,Fear of drinking liquids due to dysphagia,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716892,723119009,Fear of ear disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085060,247834003,Fear of eating in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084707,247829002,Fear of empty streets,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084714,247850006,Fear of enclosed spaces,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716887,723112000,Fear of endocrine disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
37111462,726403001,Fear of eye disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092240,247817006,Fear of fainting,SNOMED,Anxiety Symptoms,Standalone Symptoms
4270017,401269004,Fear of falling,SNOMED,Anxiety Symptoms,Standalone Symptoms
4229564,404910002,Fear of falling while mobilizing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084713,247849006,Fear of feathers,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085062,247853008,Fear of flying,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085681,247857009,Fear of general anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110257,724450008,Fear of genital cancer,SNOMED,Anxiety Symptoms,Standalone Symptoms
37119079,724448000,Fear of genital disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4142502,34563004,Fear of getting cancer,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085185,247871001,Fear of ghosts,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085670,247822006,Fear of going crazy,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084706,247828005,Fear of going out,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085055,247812000,Fear of having a fit,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085056,247818001,Fear of having a heart attack,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716689,722843001,Fear of having cancer of digestive system,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716688,722842006,Fear of having digestive disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716863,723086009,Fear of heart disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4077954,276241001,Fear of heights,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716894,723121004,Fear of hematological cancer,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716893,723120003,Fear of hematological disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085683,247865007,Fear of hospitals,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012566,102919003,Fear of infection,SNOMED,Anxiety Symptoms,Standalone Symptoms
43020471,288251000119107,Fear of injury,SNOMED,Anxiety Symptoms,Standalone Symptoms
4023785,19512009,Fear of insects,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021499,225632008,Fear of lifts,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085183,247861003,Fear of local anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084700,247809003,Fear of losing control of bowels,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021794,225646008,Fear of losing control of bowels in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084704,247823001,Fear of losing emotional control,SNOMED,Anxiety Symptoms,Standalone Symptoms
44783317,699389008,Fear of medical treatment,SNOMED,Anxiety Symptoms,Standalone Symptoms
42538608,762349007,Fear of mental disorder,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716888,723113005,Fear of metabolic disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4023195,225626003,Fear of mobilizing,SNOMED,Anxiety Symptoms,Standalone Symptoms
36717607,723118001,Fear of musculoskeletal cancer,SNOMED,Anxiety Symptoms,Standalone Symptoms
36717247,723117006,Fear of musculoskeletal disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085678,247846004,Fear of natural phenomena,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092616,279926005,Fear of needles,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110550,724824002,Fear of neurological disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021789,225631001,Fear of not coping with treatment,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092248,247859007,Fear of not waking from general anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716889,723114004,Fear of nutritional disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092241,247830007,Fear of open spaces,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084715,247852003,Fear of phone boxes,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084716,247862005,Fear of problem after anesthetic,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092243,247835002,Fear of public speaking,SNOMED,Anxiety Symptoms,Standalone Symptoms
4175349,424958004,Fear of reaction regarding family planning choices,SNOMED,Anxiety Symptoms,Standalone Symptoms
36716868,723092003,Fear of respiratory disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085671,247827000,Fear of saying the wrong thing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4135575,31492004,Fear of school,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110259,724452000,Fear of sexual dysfunction,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084703,247819009,Fear of shaking,SNOMED,Anxiety Symptoms,Standalone Symptoms
37110595,724879005,Fear of skin disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085674,247840005,Fear of social gatherings,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085673,247838000,Fear of social group activities,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084711,247841009,Fear of speaking on the phone,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085675,247842002,Fear of speaking to people in authority,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092249,247864006,Fear of surgical masks,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084702,247815003,Fear of swallowing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085669,247820003,Fear of sweating,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085684,247870000,Fear of the bogey man,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085679,247847008,Fear of the dark,SNOMED,Anxiety Symptoms,Standalone Symptoms
4025952,225633003,Fear of thunderstorm,SNOMED,Anxiety Symptoms,Standalone Symptoms
4266021,397775001,Fear of transport,SNOMED,Anxiety Symptoms,Standalone Symptoms
4162390,398304003,Fear of traveling in vehicles,SNOMED,Anxiety Symptoms,Standalone Symptoms
4092247,247851005,Fear of tunnels,SNOMED,Anxiety Symptoms,Standalone Symptoms
42539557,735688001,Fear of urinary disease,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084710,247836001,Fear of using public toilets,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085667,247811007,Fear of vomiting in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021785,225625004,Fear of walking,SNOMED,Anxiety Symptoms,Standalone Symptoms
4078434,276242008,Fear of water,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085665,247810008,Fear of wetting self,SNOMED,Anxiety Symptoms,Standalone Symptoms
4025955,225645007,Fear of wetting self in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085672,247837005,Fear of writing in public,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174144,277816006,Fear relating to body function,SNOMED,Anxiety Symptoms,Standalone Symptoms
4272256,367545001,Fearful mood,SNOMED,Anxiety Symptoms,Standalone Symptoms
4174075,424009001,Fears delivery procedure,SNOMED,Anxiety Symptoms,Standalone Symptoms
436817,424196004,Feeling nervous,SNOMED,Anxiety Symptoms,Standalone Symptoms
4134831,413301003,Feels at risk of crime in the neighborhood,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012208,162189001,General nervous symptoms,SNOMED,Anxiety Symptoms,Standalone Symptoms
43020434,151811000119109,Health condition feared but not present,SNOMED,Anxiety Symptoms,Standalone Symptoms
4009715,102918006,Microphobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4322025,70997004,Mild anxiety,SNOMED,Anxiety Symptoms,Standalone Symptoms
4263429,61387006,Moderate anxiety,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012101,102915009,Nosophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4037510,162720009,O/E - afraid,SNOMED,Anxiety Symptoms,Standalone Symptoms
4214945,417620007,O/E - fearful mood,SNOMED,Anxiety Symptoms,Standalone Symptoms
4037512,162724000,O/E - nervous,SNOMED,Anxiety Symptoms,Standalone Symptoms
4292195,401010000,Patient concerned about eyesight,SNOMED,Anxiety Symptoms,Standalone Symptoms
4087190,279622009,Performance anxiety,SNOMED,Anxiety Symptoms,Standalone Symptoms
4213649,415136009,Ponophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4114017,300943008,Pre-examination nerves,SNOMED,Anxiety Symptoms,Standalone Symptoms
4103273,191709001,Recurrent anxiety,SNOMED,Anxiety Symptoms,Standalone Symptoms
4296648,403591002,Ritual hand washing,SNOMED,Anxiety Symptoms,Standalone Symptoms
4214746,80583007,Severe anxiety,SNOMED,Anxiety Symptoms,Standalone Symptoms
4084709,247832004,Social fear,SNOMED,Anxiety Symptoms,Standalone Symptoms
4085677,247845000,Specific fear,SNOMED,Anxiety Symptoms,Standalone Symptoms
4335172,231507004,Stage fright,SNOMED,Anxiety Symptoms,Standalone Symptoms
4251306,73595000,Stress,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012106,102923006,Teratophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021500,225634009,Terrified,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012105,102922001,Tocophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4012104,102921008,Toxicophobia,SNOMED,Anxiety Symptoms,Standalone Symptoms
4193634,79015004,Worried,SNOMED,Anxiety Symptoms,Standalone Symptoms
4023198,225640002,Worried about being a bad father,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021792,225641003,Worried about being a bad mother,SNOMED,Anxiety Symptoms,Standalone Symptoms
4021791,225639004,Worried about not coping with baby,SNOMED,Anxiety Symptoms,Standalone Symptoms
4216670,81302005,Worried well,SNOMED,Anxiety Symptoms,Standalone Symptoms
4264770,46991000,Absent minded,SNOMED,Attention Symptoms,Standalone Symptoms
44788981,196891000000105,Attention delay,SNOMED,Attention Symptoms,Standalone Symptoms
4152296,28277004,Behavior showing increased motor activity,SNOMED,Attention Symptoms,Standalone Symptoms
37016192,142261000119100,Cognitive deficit in attention,SNOMED,Attention Symptoms,Standalone Symptoms
4109379,284514000,Continuously shifting in seat,SNOMED,Attention Symptoms,Standalone Symptoms
4127675,288773008,Difficulty directing attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690722,1069971000000101,Difficulty dividing attention,SNOMED,Attention Symptoms,Standalone Symptoms
42689987,1070891000000106,Difficulty shifting attention,SNOMED,Attention Symptoms,Standalone Symptoms
42689995,1070981000000102,Difficulty sustaining attention,SNOMED,Attention Symptoms,Standalone Symptoms
4101994,28102002,Distractibility,SNOMED,Attention Symptoms,Standalone Symptoms
4328349,76039005,Disturbance of attention,SNOMED,Attention Symptoms,Standalone Symptoms
4120920,288772003,Does not direct attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690047,1071621000000102,Does not divide attention,SNOMED,Attention Symptoms,Standalone Symptoms
42689851,1069211000000100,Does not shift attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690126,1072651000000101,Does not sustain attention,SNOMED,Attention Symptoms,Standalone Symptoms
4085655,247764002,Easily distracted,SNOMED,Attention Symptoms,Standalone Symptoms
4193971,39178003,Emotional impulsivity,SNOMED,Attention Symptoms,Standalone Symptoms
4085044,247763008,Excessively focused attention,SNOMED,Attention Symptoms,Standalone Symptoms
4084730,247910009,Fidgeting,SNOMED,Attention Symptoms,Standalone Symptoms
4271239,365080005,Finding related to ability to direct attention,SNOMED,Attention Symptoms,Standalone Symptoms
4254485,409083006,Finding related to attentiveness,SNOMED,Attention Symptoms,Standalone Symptoms
4318665,22058002,Inattention,SNOMED,Attention Symptoms,Standalone Symptoms
4084564,247767009,Integrated attention for short spells,SNOMED,Attention Symptoms,Standalone Symptoms
4336523,86713007,Nonpersistence,SNOMED,Attention Symptoms,Standalone Symptoms
4039106,163616009,O/E - easily distractable,SNOMED,Attention Symptoms,Standalone Symptoms
4254535,74691006,Pacing up and down,SNOMED,Attention Symptoms,Standalone Symptoms
4084563,247765001,Pays fleeting attention,SNOMED,Attention Symptoms,Standalone Symptoms
4096147,26329005,Poor concentration,SNOMED,Attention Symptoms,Standalone Symptoms
4084562,247761005,Reduced concentration,SNOMED,Attention Symptoms,Standalone Symptoms
4085043,247762003,Reduced concentration span,SNOMED,Attention Symptoms,Standalone Symptoms
4012381,162221009,Restlessness,SNOMED,Attention Symptoms,Standalone Symptoms
4314615,425248002,Scattered attention,SNOMED,Attention Symptoms,Standalone Symptoms
4096717,25124003,Selective inattention,SNOMED,Attention Symptoms,Standalone Symptoms
4084728,247908007,Squirming,SNOMED,Attention Symptoms,Standalone Symptoms
4243064,60032008,Unable to concentrate,SNOMED,Attention Symptoms,Standalone Symptoms
4120918,288770006,Unable to direct attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690300,1074861000000106,Unable to divide attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690374,1075771000000105,Unable to shift attention,SNOMED,Attention Symptoms,Standalone Symptoms
42690383,1075881000000103,Unable to sustain attention,SNOMED,Attention Symptoms,Standalone Symptoms
4102935,28669007,Anhedonia,SNOMED,Depressive Symptoms,Standalone Symptoms
4032526,129838004,At risk for situational low self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
4152504,272024005,C/O - feeling unhappy,SNOMED,Depressive Symptoms,Standalone Symptoms
4150393,310480000,C/O tearfulness,SNOMED,Depressive Symptoms,Standalone Symptoms
4030910,129870004,Chronic low self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
4158475,271951008,Crying associated with mood,SNOMED,Depressive Symptoms,Standalone Symptoms
439438,162213003,"Crying, excessive",SNOMED,Depressive Symptoms,Standalone Symptoms
42536691,735639001,Excessive crying of adolescent,SNOMED,Depressive Symptoms,Standalone Symptoms
42539553,735640004,Excessive crying of adult,SNOMED,Depressive Symptoms,Standalone Symptoms
433320,275925003,Excessive crying of child,SNOMED,Depressive Symptoms,Standalone Symptoms
4169106,420038007,Feeling unhappy,SNOMED,Depressive Symptoms,Standalone Symptoms
4113465,286651000,Fragile self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
4085041,247753000,Loss of interest,SNOMED,Depressive Symptoms,Standalone Symptoms
4214814,417523004,Loss of interest in previously enjoyable activity,SNOMED,Depressive Symptoms,Standalone Symptoms
4120401,286647002,Low self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
43530632,12161000119107,Non infant excessive crying,SNOMED,Depressive Symptoms,Standalone Symptoms
4012352,162220005,Poor self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
4084726,247892001,Self-depreciation,SNOMED,Depressive Symptoms,Standalone Symptoms
4031889,129871000,Situational low self-esteem,SNOMED,Depressive Symptoms,Standalone Symptoms
4164151,45150006,Auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4077430,18966001,Autoscopic hallucination,SNOMED,Hallucinations,Standalone Symptoms
4218184,416943009,C/O - illusions seen,SNOMED,Hallucinations,Standalone Symptoms
4301877,78595002,Command hallucination,SNOMED,Hallucinations,Standalone Symptoms
4085535,247745008,Dissociative auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085534,247744007,Dissociative hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085650,247748005,Dissociative hallucinations of bodily sensation,SNOMED,Hallucinations,Standalone Symptoms
4085536,247747000,Dissociative olfactory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085651,247749002,Dissociative tactile hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085040,247746009,Dissociative visual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4266208,61199005,Elementary hallucination,SNOMED,Hallucinations,Standalone Symptoms
4242405,38190007,Extracampine hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4116726,285745005,Formed hallucinations of animals,SNOMED,Hallucinations,Standalone Symptoms
4110162,285746006,Formed hallucinations of insects,SNOMED,Hallucinations,Standalone Symptoms
4110163,285747002,Formed hallucinations of objects,SNOMED,Hallucinations,Standalone Symptoms
4112798,285744009,Formed hallucinations of people,SNOMED,Hallucinations,Standalone Symptoms
4085038,247734005,Formed visual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4034686,15037002,Formication,SNOMED,Hallucinations,Standalone Symptoms
4295328,403600002,Formication of skin,SNOMED,Hallucinations,Standalone Symptoms
4061069,19865006,Functional hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4104518,29139005,Gustatory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085532,247737003,Hallucination of others giving off a smell,SNOMED,Hallucinations,Standalone Symptoms
4084556,247736007,Hallucination of self giving off a smell,SNOMED,Hallucinations,Standalone Symptoms
433031,7011001,Hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4092116,247742006,Hallucinations associated with bereavement,SNOMED,Hallucinations,Standalone Symptoms
37109222,2421000119107,Hallucinations co-occurrent and due to late onset dementia,SNOMED,Hallucinations,Standalone Symptoms
4084558,247740003,Hallucinations in several modalities at once,SNOMED,Hallucinations,Standalone Symptoms
4309957,85550003,Hallucinations of bodily sensation,SNOMED,Hallucinations,Standalone Symptoms
4092115,247732009,Hallucinations of music,SNOMED,Hallucinations,Standalone Symptoms
4085533,247738008,Hallucinations of pain,SNOMED,Hallucinations,Standalone Symptoms
4112797,285743003,Hallucinations of simple sounds,SNOMED,Hallucinations,Standalone Symptoms
4084557,247739000,Hallucinations of temperature,SNOMED,Hallucinations,Standalone Symptoms
4218896,82116008,Hallucinatory neuralgia,SNOMED,Hallucinations,Standalone Symptoms
4252399,73917004,Hallucinosis,SNOMED,Hallucinations,Standalone Symptoms
4142456,307079000,Hears mocking voices,SNOMED,Hallucinations,Standalone Symptoms
4116725,285742008,Hears voices laughing at self,SNOMED,Hallucinations,Standalone Symptoms
4096921,26433004,Mood-congruent hallucination,SNOMED,Hallucinations,Standalone Symptoms
4239803,57553009,Mood-incongruent hallucination,SNOMED,Hallucinations,Standalone Symptoms
4084555,247731002,Non-verbal auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4218541,39672001,Olfactory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4144058,307504004,Oneirophrenia,SNOMED,Hallucinations,Standalone Symptoms
4237292,57095008,Pseudohallucinations,SNOMED,Hallucinations,Standalone Symptoms
37110492,724753009,Recurrent isolated sleep-related hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4113940,285799000,Reflex hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085531,247735006,Scenic visual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4173950,277529000,Second person verbal auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085039,247743001,Sexual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
42538812,762620006,Somatic hallucination,SNOMED,Hallucinations,Standalone Symptoms
4225265,8488006,Synesthesia,SNOMED,Hallucinations,Standalone Symptoms
4280834,66609003,Tactile hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4079160,277533007,Third person verbal auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4084422,247644004,Thought echo,SNOMED,Hallucinations,Standalone Symptoms
4321840,70720002,Trailing phenomenon,SNOMED,Hallucinations,Standalone Symptoms
4216738,416571005,Transient hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085530,247733004,Unformed visual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4085036,247730001,Verbal auditory hallucinations,SNOMED,Hallucinations,Standalone Symptoms
4275889,64269007,Visual hallucinations,SNOMED,Hallucinations,Standalone Symptoms
433735,191802004,Acute alcoholic intoxication in alcoholism,SNOMED,Alcohol,Substance Use and Dependence
432609,191806001,"Acute alcoholic intoxication in remission, in alcoholism",SNOMED,Alcohol,Substance Use and Dependence
433753,15167005,Alcohol abuse,SNOMED,Alcohol,Substance Use and Dependence
435243,66590003,Alcohol dependence,SNOMED,Alcohol,Substance Use and Dependence
45757131,10755041000119100,Alcohol dependence in childbirth,SNOMED,Alcohol,Substance Use and Dependence
45757093,10741871000119101,Alcohol dependence in pregnancy,SNOMED,Alcohol,Substance Use and Dependence
36713086,288031000119105,Alcohol induced disorder co-occurrent and due to alcohol dependence,SNOMED,Alcohol,Substance Use and Dependence
4261832,35637008,Alcohol rehabilitation,SNOMED,Alcohol,Substance Use and Dependence
375519,191480000,Alcohol withdrawal syndrome,SNOMED,Alcohol,Substance Use and Dependence
375794,41083005,Alcohol-induced sleep disorder,SNOMED,Alcohol,Substance Use and Dependence
4218106,7200002,Alcoholism,SNOMED,Alcohol,Substance Use and Dependence
439005,191813001,Chronic alcoholism in remission,SNOMED,Alcohol,Substance Use and Dependence
437257,191804003,Continuous acute alcoholic intoxication in alcoholism,SNOMED,Alcohol,Substance Use and Dependence
436953,191811004,Continuous chronic alcoholism,SNOMED,Alcohol,Substance Use and Dependence
36714559,719848005,Disorder caused by alcohol,SNOMED,Alcohol,Substance Use and Dependence
441261,191805002,Episodic acute alcoholic intoxication in alcoholism,SNOMED,Alcohol,Substance Use and Dependence
435532,191812006,Episodic chronic alcoholism,SNOMED,Alcohol,Substance Use and Dependence
37017329,713583005,Mild alcohol dependence,SNOMED,Alcohol,Substance Use and Dependence
37018356,714829008,Moderate alcohol dependence,SNOMED,Alcohol,Substance Use and Dependence
4152165,268645007,Nondependent alcohol abuse,SNOMED,Alcohol,Substance Use and Dependence
441276,191884001,Nondependent alcohol abuse in remission,SNOMED,Alcohol,Substance Use and Dependence
435534,191882002,"Nondependent alcohol abuse, continuous",SNOMED,Alcohol,Substance Use and Dependence
440685,191883007,"Nondependent alcohol abuse, episodic",SNOMED,Alcohol,Substance Use and Dependence
